id,language,title,cardTitle,writtenTitle,slug,summary,writtenSummary,fullText,newsType,link,videoID,source,trending,editorPick,sendNotification,keywords,imagePath,nitlType,addedBy,addedOn,publisherID,publishedOn,updatedBy,updatedOn,approved,approvedOn,approvedBy,active,isDraft,draftAddedDate,draftAssignedBy,feedback,rating,aiSummaryRating,expiryDate,contentStyleID,contentID,isPremium
27324,2,US criticised for withholding economic aid to Sudan,Sudan Coup,U.S. criticised for withholding economic aid to Sudan,us-criticised-for-withholding-economic-aid-to-sudan,"The US suspended $700 million in aid to Sudan after the country’s military forces arrested civilian leaders.
Sudan officials said they should be punished for what occurred in the previous regime under former President Al-Bashir.
The capital Khartoum has been witnessing street demonstrations demanding a civilian government.","The US suspended $700 million in aid to Sudan after the country’s military forces arrested civilian leaders.
Sudan officials said they should be punished for what occurred in the previous regime under former President Al-Bashir.
 The capital Khartoum has been witnessing street demonstrations demanding a civilian government.",,,https://www.africanews.com/2021/10/30/u-s-criticized-for-withholding-700-million-in-aid-to-sudan/,,Africanews,0,1,0,,9a711ba0-397a-11ec-bc13-8bc07d8cc609,2,32,2021-10-30 12:12:08,,2021-10-30 23:35:14,69,2021-10-30 23:35:14,1,2021-10-30 23:35:14,69,1,0,,,"",5,,,3,,0
27325,2,Ethiopia: War leaves two-thirds of sesame farm uncultivated,"",Ethiopia: War leaves two-thirds of sesame farm uncultivated,ethiopia-war-leaves-two-thirds-of-sesame-farm-uncultivated,"500,000 hectares of sesame farm, which is 70% of Ethiopia's annual cultivation for the cash crop, skipped a season without being cultivated due to the ongoing war.
Farmers from these areas currently need humanitarian aid. 
Ethiopia’s sesame farms have already been thinning after Sudan occupied 40 km in Gondar, fertile land for sesame production.","500,000 hectares of sesame farm, which is 70% of Ethiopia's annual cultivation for the cash crop, skipped a season without being cultivated due to the ongoing war.
Farmers from these areas currently need humanitarian aid. 
Ethiopia’s sesame farms have already been thinning after Sudan occupied 40 km in Gondar, fertile land for sesame production.",,,https://allafrica.com/stories/202110300033.html,,All Africa,0,0,0,"sesame farm uncultivated War leaves Ethiopia -thirds 500,000 hectares Sudan occupied 40 km cash crop, skipped Gondar, fertile land sesame farm, sesame farms sesame production annual cultivation cultivated due ongoing war humanitarian aid Ethiopia' Ethiopia’ 70% season Farmers areas thinning",8b1ca470-3980-11ec-bc13-8bc07d8cc609,1,32,2021-10-30 12:54:39,,2021-10-30 23:34:02,69,2021-10-30 23:34:02,1,2021-10-30 23:34:02,69,1,0,,,"",5,,,3,,0
27326,2,Japan ports swamped by pumice spewed from undersea volcano,"",Japan ports swamped by pumice spewed from undersea volcano,japan-ports-swamped-by-pumice-spewed-from-undersea-volcano,"Pumice pebbles, spewed out by an undersea volcano, have clogged dozens of ports and damaged boats along Japan’s southernmost coast.
There had been a huge impact on the fisheries, tourism, and environment.
Govt task force is to provide support for local municipalities as a disaster recovery project, as the pebbles could affect entire Japanese coasts.","Pumice pebbles, spewed out by an undersea volcano, have clogged dozens of ports and damaged boats along Japan’s southernmost coast.
There had been a huge impact on the fisheries, tourism, and environment.
Govt task force is to provide support for local municipalities as a disaster recovery project, as the pebbles could affect entire Japanese coasts.",,,https://www.theguardian.com/world/2021/oct/30/japan-ports-swamped-by-pumice-spewed-from-undersea-volcano,,The Guardian,0,0,0,,6a7d21c0-3982-11ec-bc13-8bc07d8cc609,1,32,2021-10-30 13:08:03,,2021-10-30 23:33:24,69,2021-10-30 23:33:24,1,2021-10-30 23:33:24,69,1,0,,,"",5,,,3,,0
27328,2,Fact-check: Tories received £1.3 million from fossil fuel interests and climate sceptics since 2019,,,fact-check-Tories-received-pound13-million-from-fossil-fuel-interests-and-climate-sceptics-since-2019,,,,,https://nitl.app/fact/203,,,0,0,0,"Tories received £1 fossil fuel interests 3 million climate sceptics 2019 Guardian logged £1 fossil fuel interests Guardian revealed Conservative party 3 million climate skeptics 2019 election MPs gifts donations research highlights legitimate lobbying Conservative Party Labour Party give money support policies years, Past donors donated £812,000 £18,400 organisations exchange past 10 yrs 2019 study Guardian found fossil fuel interests, anti-climate £5 million Conservative party tanks, Guardian’ businessmen MPs donations respond request comment",73c781635612086208,3,32,2021-10-30 13:58:20,,2021-11-01 20:12:18,8,2021-11-01 20:12:18,1,2021-11-01 20:12:18,8,1,0,,,,,,,6,203,0
27331,2,Fact-check: Europe's electric vehicle & hybrid car sales soar as petrol & diesel demand drops,,,fact-check-undefined,,,,,https://nitl.app/fact/204,,,0,0,0, European Automobile Manufacturers Association 1 5 20 The sale of EVs and fossil fuel alternatives is soaring in Europe as the bloc seeks to combat global warming vehicles sold EU was an electric model during third quarter registrations hybrid passenger cars accounted for market this period 43 57 197 212 EV sales rose to more than 000 units while plug in hybrid models surged by 1 5 7 8 10 2020 2035 In Europe is leading the way in EV sales with a market share of its auto being plugins compared to China and US The rise comes as European Commission proposed ban on fossil fuel vehicles from,cb5671636043187448,3,32,2021-10-30 16:59:43,,2021-11-04 21:57:00,8,2021-11-04 21:57:00,1,2021-11-04 21:57:00,8,1,0,,,,,,,6,204,0
27332,2,Fact-check: UK to cease the import of mineral water from EU & EEA from 2022,,,fact-check-UK-to-cease-the-import-of-mineral-water-from-EU-and-EEA-from-2022,,,,,https://nitl.app/fact/205,,,0,0,0,"mineral water EU & EEA 2022 UK cease import Twitter Brexit, mineral water EEA mineral water EU country imported freely EU imported approved UK continue January accredited EU mineral water 7 January Britain, sold long -accredited process -accreditation completed weeks prepared major Natural Mineral Water suppliers EU mineral water Environment, Food Rural Affairs offer support advance, Britain, Department contact banned accreditation",aff2c1635955710334,3,32,2021-10-30 17:56:14,,2021-11-03 21:38:43,8,2021-11-03 21:38:43,1,2021-11-03 21:38:43,8,1,0,,,,,,,6,205,0
27333,2,Greta Thunberg mobbed as she arrives in Glasgow ahead of COP26 summit,"",Greta Thunberg mobbed as she arrives in Glasgow ahead of COP26 summit,greta-thunberg-mobbed-as-she-arrives-in-glasgow-ahead-of-cop26-summit,"The activist's arrival in Scotland comes after she revealed she had not been ""officially"" invited to the key climate summit.
The international conference officially kicks off on Sunday, with a summit of 120 dignitaries and heads of state commencing the following day.
Earlier this week, Thunberg accused the British gov't of being ""climate villains"".","The activist's arrival in Scotland comes after she revealed she had not been ""officially"" invited to the key climate summit. 
The international conference officially kicks off on Sunday, with a summit of 120 dignitaries and heads of state commencing the following day. 
Earlier this week, Thunberg accused the British gov't of being ""climate villains"".",,,https://news.sky.com/story/cop26-greta-thunberg-mobbed-as-she-arrives-in-glasgow-ahead-of-climate-summit-12455691,,Sky News,0,0,1,,4b4f3cc0-3a0e-11ec-bc13-8bc07d8cc609,1,27,2021-10-31 05:49:20,,2021-10-31 14:13:59,42,2021-10-31 14:13:59,1,2021-10-31 14:13:59,42,1,0,,,well written,5,,,3,,0
27334,2,How easy is it to drive from London to Glasgow using an electric car?,"",How easy is it to drive from London to Glasgow using an electric car?,how-easy-is-it-to-drive-from-london-to-glasgow-using-an-electric-car,"It was at my first charging stop that I realised driving an electric car might not be as straightforward as I had thought, Sky News' Moore said.
Zap-Map says the UK has just over 26,600 chargers, but a report found 1 in 25 of those aren't working at any given time on average.
Cars are one of the four areas PM Johnson has promised action on at COP26.","It was at my first charging stop that I realised driving an electric car might not be as straightforward as I had thought, Sky News' Moore said. 
Zap-Map says the UK has just over 26,600 chargers, but a report found 1 in 25 of those aren't working at any given time on average.
Cars are one of the four areas PM Johnson has promised action on at COP26.",,,https://news.sky.com/story/climate-crisis-how-easy-is-it-to-drive-from-london-to-cop26-in-glasgow-using-an-electric-car-12455784,,Sky News,0,0,0,"electric car easy drive London Glasgow report found 1 thought, Sky News' Moore charging stop realised driving electric car 25 straightforward Zap-Map UK 26,600 chargers, areas PM Johnson promised action working time average Cars COP26",46caf7b0-3a0f-11ec-bc13-8bc07d8cc609,1,27,2021-10-31 05:56:22,,2021-10-31 14:14:57,42,2021-10-31 14:14:57,1,2021-10-31 14:14:57,42,1,0,,,well written,5,,,3,,0
27335,2,UK: Christmas will be lockdown-free despite rising Covid cases,Covid-19,"Christmas will be lockdown-free despite rising COVID cases, PM says",christmas-will-be-lockdown-free-despite-rising-covid-cases-pm-says,"Johnson said that, despite rising Covid-19 cases, he has seen no evidence to indicate a Christmas lockdown is ""on the cards"".
Hospitalisations and deaths remain well below the levels seen earlier this year, in part due to the vaccine rollout.
Johnson urged the over-50s to get the booster jab, warning the effects of the first two doses do wane.","Johnson said that, despite rising COVID-19 cases, he has seen no evidence to indicate a Christmas lockdown is ""on the cards"".
Hospitalisations and deaths remain well below the levels seen earlier this year - in part due to the vaccine rollout.
Johnson again urged the over-50s to get the booster jab, warning the effects of the first two doses do wane.",,,https://news.sky.com/story/covid-19-christmas-will-be-lockdown-free-this-year-despite-rising-coronavirus-cases-prime-minister-says-12455789,,Sky News,0,1,1,"Christmas lockdown-free rising COVID cases, PM Johnson rising COVID-19 cases, booster jab, warning Christmas lockdown deaths remain part due vaccine rollout evidence cards"" Hospitalisations levels earlier year - urged -50s effects doses wane",604ce6a0-3a2b-11ec-bc13-8bc07d8cc609,2,27,2021-10-31 09:17:31,,2021-10-31 15:52:18,42,2021-10-31 15:52:18,1,2021-10-31 15:52:18,42,1,0,,,minor edits,4,,,3,,0
27336,2,Teenager arrested after swastikas sprayed on London synagogue,"",Teenager arrested after swastikas sprayed on London synagogue,teenager-arrested-after-swastikas-sprayed-on-london-synagogue,"Police were alerted to reports of someone spraying swastikas on the walls of a synagogue in Camden at about 7.40 pm on Saturday.
Officers found a 16-year-old boy nearby shortly after 8 pm and arrested him on suspicion of religiously aggravated criminal damage.
Police said they also found other swastikas sprayed on walls in the surrounding area.","Police were alerted to reports of someone spraying swastikas on the walls of a synagogue in Camden at about 7.40 pm on Saturday. 
Officers found a 16-year-old boy nearby shortly after 8 pm and arrested him on suspicion of religiously aggravated criminal damage. 
Police said they also found other swastikas sprayed on walls in the surrounding area.",,,https://news.sky.com/story/london-teenager-arrested-after-swastikas-sprayed-on-walls-of-camden-synagogue-12455748,,Sky News,0,0,0,Teenager arrested swastikas sprayed London synagogue religiously aggravated criminal damage boy nearby shortly spraying swastikas 40 pm 8 pm swastikas sprayed surrounding area Officers found found 7 Police alerted reports walls synagogue Camden Saturday 16-year- arrested suspicion,728edca0-3a2c-11ec-bc13-8bc07d8cc609,1,27,2021-10-31 09:25:11,,2021-10-31 15:58:13,42,2021-10-31 15:58:13,1,2021-10-31 15:58:13,42,1,0,,,well written,5,,,3,,0
